Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
QCL,Crops and livestock products,332,Haiti,5312,Area harvested,1530,Sweet potatoes,2017,2017,ha,41441,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5312,Area harvested,1530,Sweet potatoes,2018,2018,ha,66671,A,Official figure
QCL,Crops and livestock products,332,Haiti,5312,Area harvested,1530,Sweet potatoes,2019,2019,ha,24576,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5312,Area harvested,1530,Sweet potatoes,2020,2020,ha,18992,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1961,1961,hg/ha,52174,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1962,1962,hg/ha,52055,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1963,1963,hg/ha,51948,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1964,1964,hg/ha,52500,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1965,1965,hg/ha,52381,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1966,1966,hg/ha,52273,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1967,1967,hg/ha,52174,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1968,1968,hg/ha,52000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1969,1969,hg/ha,52083,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1970,1970,hg/ha,52000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1971,1971,hg/ha,51923,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1972,1972,hg/ha,52083,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1973,1973,hg/ha,51923,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1974,1974,hg/ha,52727,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1975,1975,hg/ha,51695,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1976,1976,hg/ha,52459,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1977,1977,hg/ha,55000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1978,1978,hg/ha,55001,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1979,1979,hg/ha,42346,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1980,1980,hg/ha,44714,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1981,1981,hg/ha,44063,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1982,1982,hg/ha,48154,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1983,1983,hg/ha,49429,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1984,1984,hg/ha,50000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1985,1985,hg/ha,35556,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1986,1986,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1987,1987,hg/ha,40000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1988,1988,hg/ha,35135,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1989,1989,hg/ha,35294,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1990,1990,hg/ha,34921,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1991,1991,hg/ha,30303,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1992,1992,hg/ha,31030,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1993,1993,hg/ha,31148,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1994,1994,hg/ha,30833,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1995,1995,hg/ha,30540,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1996,1996,hg/ha,30000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1997,1997,hg/ha,30189,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1998,1998,hg/ha,29609,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,1999,1999,hg/ha,29655,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2000,2000,hg/ha,30000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2001,2001,hg/ha,30261,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2002,2002,hg/ha,30172,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2003,2003,hg/ha,32397,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2004,2004,hg/ha,32955,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2005,2005,hg/ha,30030,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2006,2006,hg/ha,34655,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2007,2007,hg/ha,30014,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2008,2008,hg/ha,30026,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2009,2009,hg/ha,39223,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2010,2010,hg/ha,45936,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2011,2011,hg/ha,51315,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2012,2012,hg/ha,57000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2013,2013,hg/ha,90938,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2014,2014,hg/ha,56029,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2015,2015,hg/ha,55513,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2016,2016,hg/ha,52053,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2017,2017,hg/ha,51270,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2018,2018,hg/ha,17498,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2019,2019,hg/ha,47748,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5419,Yield,1530,Sweet potatoes,2020,2020,hg/ha,53884,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1961,1961,tonnes,180000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1962,1962,tonnes,190000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1963,1963,tonnes,200000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1964,1964,tonnes,210000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1965,1965,tonnes,220000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1966,1966,tonnes,230000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1967,1967,tonnes,240000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1968,1968,tonnes,260000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1969,1969,tonnes,250000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1970,1970,tonnes,260000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1971,1971,tonnes,270000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1972,1972,tonnes,250000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1973,1973,tonnes,270000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1974,1974,tonnes,290000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1975,1975,tonnes,305000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1976,1976,tonnes,320000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1977,1977,tonnes,346225,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1978,1978,tonnes,305528,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1979,1979,tonnes,264788,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1980,1980,tonnes,281700,T,Unofficial figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1981,1981,tonnes,282000,T,Unofficial figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1982,1982,tonnes,313000,T,Unofficial figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1983,1983,tonnes,346000,T,Unofficial figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1984,1984,tonnes,350000,T,Unofficial figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1985,1985,tonnes,320000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1986,1986,tonnes,300000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1987,1987,tonnes,280000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1988,1988,tonnes,260000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1989,1989,tonnes,240000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1990,1990,tonnes,220000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1991,1991,tonnes,200000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1992,1992,tonnes,195822,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1993,1993,tonnes,190000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1994,1994,tonnes,185000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1995,1995,tonnes,186294,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1996,1996,tonnes,183300,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1997,1997,tonnes,160000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1998,1998,tonnes,170250,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,1999,1999,tonnes,172000,E,Estimated value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2000,2000,tonnes,180000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2001,2001,tonnes,174000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2002,2002,tonnes,175000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2003,2003,tonnes,180000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2004,2004,tonnes,175000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2005,2005,tonnes,200000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2006,2006,tonnes,200000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2007,2007,tonnes,220000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2008,2008,tonnes,230000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2009,2009,tonnes,294172,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2010,2010,tonnes,414518,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2011,2011,tonnes,473962,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2012,2012,tonnes,543169,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2013,2013,tonnes,599683,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2014,2014,tonnes,510000,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2015,2015,tonnes,402483,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2016,2016,tonnes,310740,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2017,2017,tonnes,212466,I,Imputed value
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2018,2018,tonnes,116659,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2019,2019,tonnes,117345,A,Official figure
QCL,Crops and livestock products,332,Haiti,5510,Production,1530,Sweet potatoes,2020,2020,tonnes,102337,I,Imputed value
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1961,1961,ha,163000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1962,1962,ha,138000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1963,1963,ha,133000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1964,1964,ha,130000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1965,1965,ha,155000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1966,1966,ha,179000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1967,1967,ha,206000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1968,1968,ha,223000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1969,1969,ha,241545,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1970,1970,ha,215000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1971,1971,ha,206000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1972,1972,ha,192000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1973,1973,ha,199000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1974,1974,ha,219000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1975,1975,ha,230500,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1976,1976,ha,251300,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1977,1977,ha,234200,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1978,1978,ha,238000,A,Official figure
QCL,Crops and livestock products,356,India,5312,Area harvested,1530,Sweet potatoes,1979,1979,ha,219900,A,Official figure
